address	city	county	facilityType	hours	instructions	lat	lng	name	phone	state	url	zip	zipCodeLat	zipCodeLng
350 North Wall Street Kankakee, Il 60901	Kankakee	Kankakee	Clinic	8Am-12Pm, Monday-Friday	Requirements:Physician Order Required For Testing	-	-	Riverside Medical Center	(815) 933-1671	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	60901	41.1	-87.9
2285 Sequoia Dr Aurora, Il 60506	Aurora	Kendall	Hospital	Open 24Hrs	You Can Be Tested If If You Have Received Proper Permission From The Local Health Department Or A Physician. You Must Call Ahead To Determine If You Meet The Specific Criteria. Call 866-443-2584 If You Think You’Ve Been Exposed To Covid-19 Or Are Experiencing Symptoms.	-	-	Advocate Medical Group Outpatient Center	(866) 443-2584	Illinois	Https://Www.Advocateaurorahealth.Org/Coronavirus-Disease-2019?_Ga=2.246351437.858872302.1584545149-1056560988.1582056373&_Gac=1.22568393.1582056373.Cj0Kcqias67Ybrc7Arisaf49Cdufyaqxm0Vbtb-Lfrn86Dcmnevam2Undwfxgc3Epr7Jopwr-Jrnpmiaanrmealw_Wcb	60506	41.76	-88.38
2635 Church Road Aurora, Il 60502	Aurora	Kendall	Clinic	8Am-7:45Pm, Daily	Remote Testing Sites Have Opened On Many Of Northwestern Hospital Campuses Throughout The Chicagoland Area. These Testing Sites Require You To Be Referred By A Northwestern Medicine Physician. Please Call Your Physician’S Office For Direction About Testing If You Have Symptoms Of Covid-19, Including Fever, Cough, Sore Throat Or Shortness Of Breath. If You Have Additional Questions, Please Contact The Northwestern Medicine Hotline At 312.47.Covid (312.472.6843).	-	-	Northwestern Medicine Immediate Care Aurora	(630) 590-9647	Illinois	Https://Www.Nm.Org/Conditions-And-Care-Areas/Infectious-Disease/Covid-19	60502	41.8	-88.26
2424 West Jefferson St, Joliet, Il 60435	Joliet	Kendall	Drive-Thru	10Am-4Pm, Daily Until That Site'S Daily Limits Have Been Reached.	This Testing Site Is Currently Only For Medical Personnel And First Responders. You Will Need To Bring Your Medical Or First Responder Work I.D. For A Test. You Will Be Screened Upon Arrival To The Testing Site For Symptoms To Determine If You Are Eligible For Testing.	-	-	Walmart (Parking Lot)	-	Illinois	Https://Www.Wjol.Com/Joliet-Walmart-One-Of-Two-Locations-For-Covid-19-Testing-But-Not-Open-To-Public-Update/	60435	41.56	-88.12
450 W Highway 22, Barrington, Il 60010	Barrington	Lake	Hospital	Open 24Hrs	You Can Be Tested If If You Have Received Proper Permission From The Local Health Department Or A Physician. You Must Call Ahead To Determine If You Meet The Specific Criteria. Call 866-443-2584 If You Think You’Ve Been Exposed To Covid-19 Or Are Experiencing Symptoms.	-	-	Advocate Good Shepherd Hospital	(866) 443-2584	Illinois	Https://Www.Advocateaurorahealth.Org/Coronavirus-Disease-2019?_Ga=2.246351437.858872302.1584545149-1056560988.1582056373&_Gac=1.22568393.1582056373.Cj0Kcqias67Ybrc7Arisaf49Cdufyaqxm0Vbtb-Lfrn86Dcmnevam2Undwfxgc3Epr7Jopwr-Jrnpmiaanrmealw_Wcb	60010	42.2	-88.2
850 N Milwaukee, Suite 208 Vernon Hills, Il 60061	Vernon Hills	Lake	Laboratory	7Am-5Pm, Monday-Friday	Requirements:Test Run With Consistent History And /Or Symptoms	-	-	Affordable Labs Inc	(847) 367-8636	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	60061	42.24	-87.96
2020 East Grand Avenue	Lindenhurst	Lake	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	60046	42.41	-88.06
34344 North Us Highway 45	Grayslake	Lake	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	60030	42.34	-88.06
3001 West Washington Street Waukegan, Il 60085	Waukegan	Lake	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	60085	42.35	-87.87
2000 Skokie Valley Road Highland Park, Il 60035	Highland Park	Lake	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	60035	42.19	-87.81
4580 Rt. 173	Zion	Lake	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	60099	42.46	-87.88
1539 Clavey Road	Highland Park	Lake	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	60035	42.19	-87.81
1101 West Maple	Mundelein	Lake	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	60060	42.27	-88.04
2323 Grand Ave. Waukegan, Il 60085	Waukegan	Lake	Urgent Care	10Am-7Pm, Monday/Wednesday; 8:30Am-5:30Pm, Tuesday/Thursday/Friday; 10Am-2Pm, Saturday And Sunday	Requirements:Appointment Required. Must Be A Current Erie Patient . As Of 5/1 Testing High Risk Patients Including: 1) Pregnant Patients With A Scheduled Induction Or C-Section; 2) Symptomatic Pregnant Erie Patients; 3) High Risk Symptomatic Erie Patients- Risk Factors Include Age, Bmi Over 50, Diabetes, Chronic Hypertension, Chronic Kidney Disease, Cancer, Chronic Respiratory Disease, Or Immunosuppression; 4) Symptomatic Or Exposed Erie Patients Who Are Health Care Workers, First Responders, Work In Congregate Settings, Essential Workers Per Idph Guideline	-	-	Erie Healthreach Waukegan Health Center	(312) 666-3494	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	60085	42.35	-87.87
2161 Northwestern Ave Waukegan, Il 60087	Waukegan	Lake	Drive-Thru	8Am-4Pm, Daily	Requirements:No Appointment Required. Capacity Is Limited. Hours Of Operation Subject To Change On A Daily Basis, Based On Available Equipment And Throughput. All Individuals With Symptoms Are Encouraged To Seek Testing At These Community Based Testing Sites. Additional Accommodations Have Been Made For The Following Individuals With Or Without Covid-Like Symptoms: •Healthcare Workers •First Responders •Employees Of Correctional Facilities •Individuals Exposed To Confirmed Covid-19 Patients •Employees That Support Critical Infrastructure (Grocery Stores, Pharmacies, Restaurants, Gas Stations, Public Utilities, Factories, Childcare And Sanitation) •Individuals With Compromised Immune Systems, Chronic Medical Conditions Definition Of Symptoms: -Fever, Cough, Shortness Of Breath, Difficulty Breathing, Chills, Repeated Shaking With Chills, Muscle Pain, Headache, Sore Throat, New Loss Of Taste Or Smell	-	-	Idph Waukegan Drive-Through	(800) 889-3931	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	60087	42.41	-87.85
2215 14Th Street North Chicago, Il 60064	North Chicago	Lake	Health Department	8Am-5Pm, Monday-Friday; 1Pm-4Pm, Saturday	Requirements:Call (847) 377-8800 For An Appointment. No Walk-Ins. Testing For Symptomatic Community Health Center Patients, Or Those Who Wish To Become Community Health Center Patients. A Telehealth Screening Must Be Completed To Determine If Testing Criteria Are Met.	-	-	Lake County Health Department Respiratory Illness Clinic At The North Chicago Health Center	(847) 377-8800	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	60064	42.32	-87.86
350 S Waukegan Road Deerfield, Il 60015	Deerfield	Lake	Clinic	8Am-7:45Pm, Daily	Remote Testing Sites Have Opened On Many Of Northwestern Hospital Campuses Throughout The Chicagoland Area. These Testing Sites Require You To Be Referred By A Northwestern Medicine Physician. Please Call Your Physician’S Office For Direction About Testing If You Have Symptoms Of Covid-19, Including Fever, Cough, Sore Throat Or Shortness Of Breath. If You Have Additional Questions, Please Contact The Northwestern Medicine Hotline At 312.47.Covid (312.472.6843).	-	-	Northwestern Medicine Immediate Care Deerfield	(312) 694-Care (2273)	Illinois	Https://Www.Nm.Org/Conditions-And-Care-Areas/Infectious-Disease/Covid-19	60015	42.17	-87.88
870 N. Milwaukee Ave. Vernon Hills, Il 60061	Vernon Hills	Lake	Clinic	8Am-7:45Pm, Daily	Remote Testing Sites Have Opened On Many Of Northwestern Hospital Campuses Throughout The Chicagoland Area. These Testing Sites Require You To Be Referred By A Northwestern Medicine Physician. Please Call Your Physician’S Office For Direction About Testing If You Have Symptoms Of Covid-19, Including Fever, Cough, Sore Throat Or Shortness Of Breath. If You Have Additional Questions, Please Contact The Northwestern Medicine Hotline At 312.47.Covid (312.472.6843).	-	-	Northwestern Medicine Immediate Care Vernon Hills	(847) 563-3231	Illinois	Https://Www.Nm.Org/Conditions-And-Care-Areas/Infectious-Disease/Covid-19	60061	42.24	-87.96
420 East Route 173 Antioch, Il 60002	Antioch	Lake	Drive-Thru	By Appointment. Open Daily.	This Testing Site Is Available To Everyone Who Is Experiencing Upper Respiratory Symptoms Such As Fever, Cough And Sore Throat. The Facility Requires The Public To Make An Appointment Before Showing Up By Calling 847-652-9700.	-	-	Promptmed Urgent Care- Antioch	(847) 652-9700	Illinois	Https://Www.Lakemchenryscanner.Com/2020/03/31/New-Drive-Thru-Covid-19-Testing-Site-Opens-In-Antioch/	60002	42.5	-88.1
3471 Green Bay Rd North Chicago, Il 60064	North Chicago	Lake	Clinic	10Am-2Pm, Tuesday And Friday	Requirements:Appointment Only	-	-	Rosalind Franklin University Health Clinics	(224) 570-7575	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	60064	42.32	-87.86
1324 N. Sheridan Rd Waukegan, Il 60085	Waukegan	Lake	Hospital	24 Hrs, Daily	Requirements:Requires An Emergency Department Visit.	-	-	Vista Health System	-	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	60085	42.35	-87.87
1672 S. Galena Ave, Dixon, Il 61021	Dixon	Lee	Urgent Care	8Am-4:30Pm, Monday-Friday	Requirements:Curbside Exam To Determine If Testing Is Appropriate; Capacity May Be Limited	-	-	Physicians Immediate Care - Dixon	(312) 767-0400	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	61021	41.8	-89.5
570 North Fairview Avenue Decatur, Il 62522	Decatur	Macon	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	62522	39.82	-89.05
4455 E. U.S. 36, Decatur, Il 62521	Decatur	Macon	Clinic	8Am-6Pm, 7 Days Per Week	Patients With Respiratory Symptoms Such As Cough, Chest Congestion, Sore Throat, Difficulty Breathing And Fever Can Now Be Screened For Respiratory Infections, Including Covid-19, The New Coronavirus, At The Respiratory Clinics. Screening And Evaluation Will Be Performed While The Patient Remains In Their Vehicle	-	-	Respiratory Clinic At Dmh Expresscare East	217-876-1200	Illinois	Https://Www.Choosememorial.Org/Covid19	62521	39.8	-89.0
109 East Maple Street, Gillespie, Il 62033	Gillespie	Macoupin	Drive-Thru	11Am-2:30Pm, Monday-Friday	Must Be Screened By One Of Our Public Health Nurses Over The Phone Prior To Being Tested. Appointment Time Will Be Assigned After Going Through Triage With One Of Our Nurses.	-	-	Maple Street Clinic-Macoupin County Health Department	(217) 854-3692	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	62033	39.1	-89.9
2422 College Avenue Alton, Il 62002	Alton	Madison	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	62002	38.94	-90.12
1003 East 5Th St, Metropolis, Il 62960	Metropolis	Massac	Clinic	8:30Am-5Pm, Monday-Friday	Appointment Required. Televisit Required Prior To Visit.	-	-	Rural Health, Inc	(618) 524-7499	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	62960	37.2	-88.7
1305 Randall Road Crystal Lake, Il 60014	Crystal Lake	Mchenry	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	60014	42.23	-88.31
3900 W Elm Street	McHenry	Mchenry	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	60050	42.34	-88.28
360 Station Drive Crystal Lake, Il 60014	Crystal Lake	Mchenry	Clinic	8Am-7:45Pm, Daily	Remote Testing Sites Have Opened On Many Of Northwestern Hospital Campuses Throughout The Chicagoland Area. These Testing Sites Require You To Be Referred By A Northwestern Medicine Physician. Please Call Your Physician’S Office For Direction About Testing If You Have Symptoms Of Covid-19, Including Fever, Cough, Sore Throat Or Shortness Of Breath. If You Have Additional Questions, Please Contact The Northwestern Medicine Hotline At 312.47.Covid (312.472.6843).	-	-	Northwestern Medicine Immediate Care Crystal Lake	(815) 788-7500	Illinois	Https://Www.Nm.Org/Conditions-And-Care-Areas/Infectious-Disease/Covid-19	60014	42.23	-88.31
10350 Haligus Road Huntley, Il 60142	Huntley	Mchenry	Clinic	8Am-7:45Pm, Daily	Remote Testing Sites Have Opened On Many Of Northwestern Hospital Campuses Throughout The Chicagoland Area. These Testing Sites Require You To Be Referred By A Northwestern Medicine Physician. Please Call Your Physician’S Office For Direction About Testing If You Have Symptoms Of Covid-19, Including Fever, Cough, Sore Throat Or Shortness Of Breath. If You Have Additional Questions, Please Contact The Northwestern Medicine Hotline At 312.47.Covid (312.472.6843).	-	-	Northwestern Medicine Immediate Care Huntley	(847) 802-7500	Illinois	Https://Www.Nm.Org/Conditions-And-Care-Areas/Infectious-Disease/Covid-19	60142	42.18	-88.46
2507 N. Richmond Road Mchenry, Il 60051	Mchenry	Mchenry	Clinic	8Am-7:45Pm, Daily	Remote Testing Sites Have Opened On Many Of Northwestern Hospital Campuses Throughout The Chicagoland Area. These Testing Sites Require You To Be Referred By A Northwestern Medicine Physician. Please Call Your Physician’S Office For Direction About Testing If You Have Symptoms Of Covid-19, Including Fever, Cough, Sore Throat Or Shortness Of Breath. If You Have Additional Questions, Please Contact The Northwestern Medicine Hotline At 312.47.Covid (312.472.6843).	-	-	Northwestern Medicine Immediate Care Mchenry	(815) 206-7500	Illinois	Https://Www.Nm.Org/Conditions-And-Care-Areas/Infectious-Disease/Covid-19	60051	42.3	-88.2
1106 Interstate Dr, Bloomington, Il 61705	Bloomington	Mclean	Drive Thru	Daily 9Am - 5Pm	"The Drive-Thru Covid-19 Testing Site They Can Test Up To 250 People Per Day.  

If You Meet The Criteria You Can Drive To The Site At The Mclean County Fairgrounds And Be Tested For Free.

Drive Thru Testing Site Guidelines

* Healthcare Workers With Symptoms
* First Responders With Symptoms
* Individuals Over 65 With Symptoms
* Individuals With Underlying Health Conditions With Symptoms

***You Must Be Symptomatic But Lack Of A Fever Does Not Make You Ineligible. Here Is The Link To Symptom Information From The Cdc: Https://Www.Cdc.Gov/Coronavirus/2019-Ncov/Symptoms-Testing/Symptoms.Html

Please Remember Each Vehicle Can Have A Maximum Of Four Occupants And Anyone Being Screened And/Or Tested Needs To Be Seated Next To An Operating Window. People Will Be Permitted To Step Outside Of Their Vehicles To Use The Portable Restrooms But May Not Wander. You May Not Have Taken Any Fever Reducing Medications Within Six Hours Prior To Testing.

If You'Re Concerned About Yourself And Meet The Criteria Please Go Out."	-	-	Mclean County Fairgrounds	-	Illinois	Https://Www.Mcleancountyema.Org/	61705	40.5	-89.0
9315 North Lindbergh Drive	Peoria	Peoria	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	61615	40.77	-89.65
3034 West Lincoln	Peoria	Peoria	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	61605	40.68	-89.62
217 S Adams St, Golconda, Il 62938	Golconda	Pope	Clinic	8Am-3Pm, Monday-Friday	Must Be Referred By Chesi Provider. Appointment Required.	-	-	Chesi - Pope County Clinic	(844) 988-7800	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	62938	37.3	-88.6
708 15Th Ave, East Moline, Il 61244	East Moline	Rock Island	Clinic	10:30Am-11:30Am, Wednesdays Only	Appointment Required. Telehealth Screen Preferred Prior To Visit.	-	-	Community Health Care, Inc.	(563) 336-3000	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	61244	41.52	-90.38
2750 11Th Street, Rock Island, Il 61201	Rock Island	Rock Island	Clinic	3Pm-5Pm, Tuesdays Only.	Appointment Required. Telehealth Screen Preferred Prior To Visit.	-	-	Community Health Care, Inc.	(563) 336-3000	Illinois	Https://Www.Dph.Illinois.Gov/Covid19/Covid-19-Testing-Sites#	61201	41.47	-90.58
2617 18Th Avenue Rock Island, Il 61201	Rock Island	Rock Island	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Illinois	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	61201	41.47	-90.58
